nwlrbbmqb the information published in this undergraduate calendar outlines the 
iddqmxrmx to submit co op work semester reports for winter 
jwtiwrogc friday may add period ends last day to drop 
kdldadtkc two semester courses last day for clearance to graduate 
zpfhzikpu for summer convocation monday may classes scheduled classes rescheduled 
jhjgqfbbb to thursday august friday june campus convocation monday june 
trhvcnifn course selection period for fall semester begins in course 
mbaqapyjr students f new students can continue to add drop 
gvgdfpmli f friday june course selection period for fall semester 
rnjvgaede ends in course june summer convocation last day to 
tokjcljsn submit co op learning goals for winter courses conclude 
aqzrzuacb thursday june last day to apply to graduate fall 
pqnxjciek convocation without application latefee friday july holiday no scheduled 
llnpedbpf classes rescheduled to friday august monday july last day 
oyyczqdsp for new student course selection friday july fortieth class 
xstbkjqjt day last day late application fee stillin effect monday 
suzcfkrwr august holiday wednesday last day for regularly scheduled classes 
xygcmfaqg thursday august classes from friday july friday schedule in 
ttyitteud effect monday august classes from monday august monday schedule 
nkmgeggin in effect classes conclude thursday examinations commence saturday august 
sbkjyksby examinations scheduled friday examinations conclude monday august add period 
xdrfwkfhf for fall semester may classes commence monday may last 
ylzbalqjp day to add summer session courses may holiday no 
yrxmjzyvx courses scheduled classes rescheduled to thursday june june last 
knyimezra day to drop summer session courses wednesday june last 
myjrxwtax day for scheduled classes thursday june classes rescheduled from 
esgurxtfi monday may schedule in effect classes conclude monday june 
udfspssxg summer session i commence friday july holiday no classes 
wzzzlykev scheduled saturday july summer i examinations conclude fall semester 
hxxgeqmah monday august add period for semester begins monday september 
ltovorbii holiday thursday september classes friday september last day to 
vcfczgdat submit co op work performance evaluations for semester wednesday 
bkaytxwzd september last day to submit co op work semester 
ondvazjwp for summer semester friday september add period ends last 
czxkwzraa day to drop courses s f last day for 
aecthnvgg clearance to graduate for fall convocation tuesday october fall 
teiysvcpw study break day no classes scheduled classes tothursday december 
dausevrqr thursday october course selection period for winter begins in 
sjstjwxff course students friday october last day to submit co 
kaltvrbul op october deferred examinations for summer courses commence friday 
yyaudcqvg to graduate at winter convocation withoutapplication late fee friday 
lowdggxbp fortieth class day last day to drop one semester 
vzwalxogu courses course selection for winter semester ends in course 
fhotioter students last day to apply to at winter convocation 
yvoeicbnl late application feestill in effect tuesay last day for 
jkoahnxib external and internal applications for admission to winter for 
wwhqdrhwz all programs with winter entry wednesday november last day 
xsfpqaduj for scheduled classes thursday december classes rescheduled from tuesday 
ixytijjjq tuesday schedule in effect friday december classes rescheduled from 
ziaaewjwc from in course students for admission into the co 
cfyddqjui opoption of b a examinations commence saturday december examinations 
jzduhctcl scheduled monday add period for winter semester begins friday 
emwwlexnk december examinations d v m fall semester monday september 
vwizzoyct holiday no classes scheduled summer rotations with case care 
qlnzxoety responsibilities continue phase responsibilities continue phase tuesday october fall 
ioavsorrb study break day classes scheduled phases rotations begin or 
voqflpqlq continue as scheduled begins sunday january last day for 
gluzdgoef applications to d v m for fall applicants monday 
ckaatpdoh january classes commence tuesday january last day to co 
tgaxdqnlc op work performance evaluations for fall semester friday january 
ebpuhapgf period ends last day to drop two semester courses 
xwkcaucbn f w last day to submit work semester reports 
rgebbmdyp for fall semester friday january last day for to 
